atmospheric_temp,soil_temp,humidity,rainfall,previous_soil_moisture,soil_moisture,future_soil_moisture,x,y
14.8,14.1,87.0,0.0,0.201,0.201,0.201,1,0
14.0,14.0,85.0,0.0,0.089,0.088,0.088,0,1
12.8,13.1,99.0,0.0,0.194,0.194,0.194,0,0
11.6,11.7,94.0,0.0,0.312,0.312,0.312,1,1
15.6,21.0,78.0,0.0,0.057,0.057,0.057,0,0
16.2,14.0,55.0,0.0,0.404,0.403,0.397,1,0
20.1,18.4,77.0,0.0,0.32,0.319,0.319,0,0
18.6,25.4,71.0,0.0,0.089,0.089,0.089,0,0
15.8,16.3,89.0,0.0,0.075,0.075,0.075,0,0
11.6,13.4,89.0,0.0,0.101,0.101,0.102,0,0
10.1,10.0,69.0,0.0,0.397,0.397,0.397,0,1
12.9,12.6,87.0,0.0,0.225,0.225,0.225,0,1
18.1,28.3,70.0,0.0,0.059,0.059,0.059,1,0
14.3,15.8,98.0,0.0,0.115,0.115,0.115,1,0
13.6,12.8,98.0,0.0,0.339,0.339,0.339,1,1
16.5,18.7,76.0,0.0,0.086,0.086,0.086,0,1
13.5,16.7,95.0,0.7,0.083,0.086,0.09,0,1
18.2,18.3,81.0,0.0,0.352,0.35,0.349,0,0
19.7,20.0,82.0,0.0,0.153,0.153,0.153,1,0
16.7,22.6,79.0,0.0,0.066,0.067,0.066,0,1
6.7,8.0,86.0,0.0,0.396,0.396,0.395,1,1
7.5,10.4,95.0,0.0,0.425,0.425,0.425,0,1
15.2,14.4,95.0,3.1,0.433,0.434,0.431,0,0
19.8,20.8,73.0,0.0,0.224,0.222,0.221,1,0
14.2,11.8,86.0,0.0,0.265,0.265,0.265,0,0
14.5,16.6,73.0,0.0,0.083,0.083,0.083,0,0
19.2,26.9,67.0,0.0,0.057,0.057,0.057,1,0
18.8,21.5,76.0,0.0,0.085,0.085,0.085,1,1
17.7,17.1,78.0,0.0,0.342,0.34,0.34,0,0
17.4,16.5,75.0,0.0,0.239,0.238,0.236,0,0
20.3,24.7,68.0,0.0,0.061,0.061,0.061,1,1
12.7,13.2,87.0,0.0,0.237,0.237,0.237,0,0
13.3,16.5,83.0,0.0,0.059,0.059,0.058,0,0
9.7,9.8,92.0,0.0,0.341,0.341,0.342,1,1
17.6,18.3,91.0,0.0,0.144,0.144,0.144,1,1
15.0,14.7,82.0,0.0,0.334,0.334,0.335,1,1
13.7,13.6,97.0,0.0,0.186,0.186,0.186,1,1
17.3,16.7,81.0,0.0,0.347,0.346,0.347,0,1
13.9,16.7,95.0,0.0,0.073,0.073,0.073,0,0
15.3,19.9,93.0,0.0,0.054,0.054,0.054,1,0
16.8,11.9,73.0,0.0,0.23,0.23,0.23,0,0
14.4,18.3,99.0,0.0,0.053,0.053,0.053,1,0
16.1,16.2,76.0,0.0,0.26,0.259,0.258,1,0
15.6,13.9,63.0,0.0,0.265,0.265,0.265,1,1
16.0,14.7,87.0,0.0,0.335,0.335,0.334,1,1
17.4,28.2,79.0,0.0,0.053,0.053,0.053,1,0
10.7,10.9,76.0,0.0,0.096,0.096,0.096,1,0
18.2,17.3,81.0,0.0,0.266,0.265,0.264,0,1
12.8,13.1,99.0,0.0,0.194,0.194,0.194,1,0
13.6,16.6,97.0,0.0,0.052,0.052,0.052,1,0
14.9,16.1,91.0,0.0,0.061,0.061,0.061,1,1
13.5,12.7,83.0,0.0,0.333,0.333,0.333,0,0
12.5,12.4,68.0,0.0,0.103,0.102,0.102,1,0
11.7,12.9,99.0,0.0,0.423,0.423,0.423,0,0
16.5,20.4,78.0,0.0,0.087,0.087,0.086,0,1
16.3,16.4,74.0,0.0,0.103,0.103,0.103,0,1
14.3,17.0,99.0,0.0,0.112,0.112,0.112,1,1
14.6,17.8,93.0,0.0,0.054,0.054,0.054,0,0
12.7,14.3,92.0,0.0,0.062,0.062,0.062,1,1
12.6,11.0,88.0,0.0,0.309,0.309,0.309,0,0
13.3,12.5,79.0,0.0,0.225,0.225,0.225,1,0
14.9,14.4,98.0,0.0,0.431,0.429,0.428,1,0
15.5,18.6,94.0,0.0,0.053,0.053,0.053,1,0
16.7,24.3,80.0,0.0,0.064,0.064,0.064,1,1
14.5,15.0,86.0,0.0,0.24,0.24,0.24,0,1
15.8,13.1,76.0,0.0,0.355,0.355,0.356,1,1
16.8,23.1,80.0,0.0,0.063,0.063,0.064,0,1
9.2,10.6,89.0,0.0,0.312,0.312,0.312,1,0
14.4,13.9,75.0,0.0,0.221,0.221,0.22,0,0
14.3,16.8,100.0,0.0,0.115,0.115,0.115,1,1
15.4,18.3,87.0,0.0,0.088,0.088,0.088,1,1
14.5,17.9,97.0,0.0,0.062,0.062,0.062,0,0
16.2,20.8,93.0,0.0,0.053,0.053,0.053,1,1
14.4,16.9,100.0,0.0,0.128,0.128,0.128,1,0
21.6,16.7,38.0,0.0,0.308,0.306,0.304,1,0
13.5,14.6,82.0,0.0,0.061,0.061,0.061,0,0
14.0,18.3,97.0,0.0,0.053,0.053,0.053,1,0
15.2,17.6,92.0,0.0,0.126,0.126,0.126,0,1
15.7,17.1,80.0,0.0,0.238,0.238,0.237,1,0
16.5,21.1,88.0,0.0,0.199,0.198,0.197,1,0
16.8,14.6,62.0,0.0,0.313,0.312,0.312,1,0
14.3,15.4,64.0,0.0,0.08,0.08,0.08,1,0
9.1,11.0,98.0,0.0,0.085,0.085,0.085,0,0
18.3,16.9,76.0,0.0,0.228,0.228,0.227,0,1
14.4,16.8,100.0,0.0,0.128,0.128,0.128,1,1
18.2,19.1,63.0,0.0,0.097,0.097,0.097,0,0
6.0,7.4,82.0,0.0,0.387,0.387,0.386,1,0
15.2,17.6,92.0,0.0,0.126,0.126,0.126,1,1
10.4,10.8,83.0,0.0,0.277,0.277,0.277,0,0
17.3,22.9,72.0,0.0,0.079,0.079,0.079,0,1
11.4,12.1,92.0,0.0,0.332,0.332,0.332,0,0
14.9,19.2,80.0,0.0,0.064,0.064,0.064,0,0
10.8,10.0,74.0,0.0,0.351,0.351,0.351,1,1
14.9,14.1,87.0,0.0,0.344,0.344,0.344,1,1
8.0,8.5,77.0,0.0,0.314,0.314,0.314,0,1
14.7,17.5,99.0,0.0,0.118,0.118,0.118,1,1
17.2,16.3,61.0,0.0,0.323,0.321,0.32,1,1
17.8,29.1,78.0,0.0,0.053,0.053,0.053,1,0
10.0,10.0,80.0,0.0,0.241,0.24,0.241,0,1
12.8,13.1,96.0,0.0,0.321,0.321,0.321,0,1
17.6,23.8,76.0,0.0,0.077,0.077,0.077,0,0
14.0,15.9,89.0,0.0,0.067,0.067,0.066,0,1
19.6,18.4,75.0,0.0,0.279,0.278,0.277,1,1
8.2,11.0,95.0,0.0,0.424,0.424,0.425,1,1
15.8,18.5,77.0,0.0,0.086,0.085,0.085,1,0
8.8,9.7,93.0,0.0,0.271,0.271,0.271,1,0
8.9,9.4,89.0,0.0,0.279,0.279,0.279,0,1
28.7,23.3,32.0,0.0,0.181,0.179,0.177,1,1
17.3,22.9,72.0,0.0,0.079,0.079,0.079,1,1
12.4,14.0,87.0,0.0,0.078,0.078,0.077,1,1
12.9,13.2,86.0,0.0,0.113,0.113,0.113,0,0
14.4,13.9,75.0,0.0,0.221,0.221,0.22,0,1
11.3,13.2,89.0,0.0,0.058,0.058,0.057,1,0
12.9,16.4,94.0,0.0,0.057,0.057,0.057,1,1
18.6,21.4,68.0,0.0,0.117,0.117,0.116,1,1
15.5,15.5,91.0,0.0,0.095,0.095,0.095,1,0
14.8,17.1,95.0,0.0,0.112,0.112,0.112,0,0
8.2,9.7,77.0,0.0,0.277,0.277,0.277,1,1
4.6,6.5,75.0,0.0,0.319,0.319,0.319,1,0
16.0,24.5,89.0,0.0,0.064,0.064,0.064,0,1
17.0,18.2,79.0,0.0,0.086,0.086,0.086,1,1
17.3,13.6,75.0,0.0,0.342,0.342,0.341,1,0
19.9,15.8,66.0,0.2,0.217,0.217,0.216,1,1
16.7,19.6,84.0,0.0,0.056,0.056,0.056,0,1
9.9,8.8,54.0,0.0,0.318,0.318,0.319,0,1
19.6,24.7,79.0,0.0,0.09,0.09,0.09,1,1
19.4,31.7,66.0,0.0,0.052,0.052,0.052,1,0
10.3,10.8,98.0,0.0,0.228,0.229,0.229,1,1
13.1,11.0,79.0,0.0,0.356,0.356,0.356,1,0
8.9,8.9,65.0,0.0,0.405,0.405,0.406,0,1
12.1,13.4,97.0,0.0,0.423,0.423,0.423,0,0
17.4,24.0,74.0,0.0,0.068,0.068,0.068,1,1
14.2,12.1,90.0,0.0,0.27,0.271,0.271,1,1
15.0,15.4,75.0,0.0,0.085,0.084,0.085,1,0
15.9,24.4,81.0,0.0,0.064,0.064,0.064,1,0
21.6,16.4,41.0,0.0,0.364,0.362,0.361,0,0
14.5,13.2,96.0,0.0,0.327,0.327,0.327,0,0
19.2,31.3,75.0,0.0,0.055,0.055,0.055,1,0
13.8,18.5,94.0,0.0,0.062,0.063,0.063,1,0
13.5,17.9,95.0,0.0,0.06,0.06,0.06,1,0
8.0,9.1,86.0,0.0,0.24,0.241,0.24,1,1
14.8,12.6,83.0,0.0,0.308,0.309,0.309,1,1
21.7,17.0,45.0,0.0,0.367,0.366,0.365,0,0
21.5,19.6,69.0,0.0,0.172,0.172,0.172,0,1
7.1,8.9,78.0,0.0,0.277,0.277,0.277,1,1
13.7,13.9,87.0,0.0,0.427,0.427,0.427,1,0
15.6,14.5,68.0,0.0,0.113,0.113,0.113,1,1
20.0,15.2,46.0,0.0,0.355,0.353,0.352,0,1
13.3,12.6,81.0,0.0,0.225,0.225,0.225,0,0
12.9,16.8,94.0,0.0,0.059,0.059,0.059,1,0
14.4,14.0,82.0,0.0,0.428,0.427,0.427,0,0
14.8,13.8,74.0,0.0,0.221,0.22,0.22,0,1
13.5,14.9,91.0,0.0,0.072,0.072,0.072,0,1
14.4,13.3,90.0,0.0,0.202,0.201,0.201,0,1
19.9,32.6,63.0,0.0,0.052,0.052,0.052,0,1
20.7,13.5,36.0,0.0,0.351,0.35,0.349,1,0
15.5,14.9,90.0,0.0,0.244,0.244,0.244,0,1
19.4,30.5,60.0,0.0,0.062,0.062,0.062,0,0
20.7,26.0,73.0,0.0,0.09,0.089,0.089,0,0
20.2,18.2,66.0,0.0,0.22,0.219,0.218,0,1
15.0,16.6,85.0,0.0,0.086,0.086,0.086,0,0
16.7,15.7,80.0,0.0,0.422,0.422,0.422,1,1
23.4,20.9,66.0,0.0,0.173,0.172,0.172,1,0
14.5,16.7,87.0,0.0,0.074,0.074,0.074,0,0
12.6,14.4,91.0,0.0,0.08,0.08,0.08,1,0
18.8,22.5,80.0,0.0,0.12,0.12,0.119,0,0
15.8,15.2,86.0,0.0,0.312,0.311,0.31,1,0
15.9,16.9,79.0,0.0,0.226,0.225,0.225,0,1
10.7,10.9,97.0,0.0,0.351,0.351,0.351,0,1
8.7,8.5,57.0,0.0,0.405,0.404,0.404,0,0
13.5,12.5,90.0,0.0,0.345,0.345,0.345,0,1
11.8,9.5,55.0,0.0,0.379,0.379,0.379,1,0
10.2,12.4,94.0,0.0,0.079,0.079,0.079,1,1
16.0,20.4,81.0,0.0,0.063,0.063,0.063,1,1
12.7,17.3,100.0,0.0,0.062,0.063,0.062,0,0
8.9,9.4,89.0,0.0,0.279,0.279,0.279,1,1
12.4,9.6,47.0,0.0,0.287,0.287,0.287,0,0
8.5,10.1,90.0,0.0,0.327,0.327,0.327,1,1
12.9,16.7,100.0,0.0,0.063,0.063,0.063,1,1
19.4,23.0,72.0,0.0,0.062,0.062,0.062,1,0
12.9,10.5,78.0,0.0,0.371,0.372,0.372,1,1
16.9,15.2,77.0,0.0,0.423,0.423,0.423,1,1
18.8,21.1,78.0,0.0,0.12,0.12,0.12,1,0
11.9,12.2,92.0,0.0,0.099,0.099,0.099,1,0
16.7,18.0,62.0,0.0,0.096,0.095,0.095,1,1
10.9,10.3,90.0,0.0,0.23,0.23,0.23,0,0
15.7,17.4,78.0,0.0,0.092,0.092,0.092,1,1
8.5,8.8,78.0,0.0,0.293,0.293,0.293,0,1
11.2,12.4,87.0,0.0,0.119,0.119,0.119,1,1
15.9,15.1,85.0,0.6,0.221,0.221,0.222,1,1
13.9,12.9,84.0,0.0,0.332,0.332,0.332,1,0
21.5,15.9,45.0,0.0,0.254,0.253,0.252,1,0
20.4,14.2,40.0,0.0,0.263,0.263,0.261,1,0
14.3,19.0,87.0,0.0,0.064,0.063,0.063,1,1
16.8,19.4,80.0,0.0,0.232,0.231,0.229,0,0
14.8,17.4,100.0,0.0,0.133,0.133,0.133,1,0
13.1,12.2,66.0,0.0,0.277,0.277,0.277,0,0
19.0,20.5,83.0,0.0,0.322,0.32,0.32,1,1
18.4,25.1,67.0,0.0,0.062,0.062,0.062,1,1
14.2,17.8,97.0,0.0,0.053,0.053,0.053,1,0
16.6,20.3,86.0,0.0,0.088,0.088,0.088,0,1
10.2,12.1,95.0,0.0,0.113,0.113,0.113,1,1
18.9,19.9,76.0,0.0,0.112,0.112,0.111,0,1
14.9,12.1,78.0,0.0,0.292,0.293,0.293,0,1
12.9,12.8,99.0,0.0,0.194,0.194,0.194,0,0
13.6,15.4,93.0,0.0,0.054,0.055,0.054,0,1
20.9,14.8,39.0,0.0,0.108,0.107,0.107,1,1
15.5,14.9,73.0,0.0,0.226,0.226,0.224,0,0
12.9,15.2,85.0,0.0,0.058,0.058,0.058,1,1
14.5,17.9,97.0,0.0,0.062,0.062,0.062,1,0
11.3,12.8,76.0,0.0,0.057,0.057,0.057,1,0
16.1,20.5,75.0,0.0,0.061,0.061,0.061,0,0
13.0,12.7,51.0,0.0,0.336,0.335,0.333,1,1
7.9,8.5,87.0,0.0,0.31,0.31,0.31,0,0
18.2,23.1,78.0,0.0,0.089,0.089,0.089,0,1
17.1,17.6,85.0,0.0,0.08,0.081,0.081,0,0
17.9,15.4,77.0,0.0,0.331,0.332,0.332,0,0
14.4,16.7,93.0,0.0,0.088,0.088,0.088,1,1
15.3,15.0,87.0,0.0,0.095,0.095,0.095,1,1
9.3,9.2,78.0,0.0,0.285,0.285,0.285,0,0
10.5,11.1,91.0,0.0,0.218,0.218,0.217,0,0
17.4,28.2,79.0,0.0,0.053,0.053,0.053,0,0
14.7,16.7,83.0,0.0,0.057,0.058,0.057,1,1
10.1,12.3,92.0,0.0,0.057,0.057,0.057,1,1
20.4,11.0,15.0,0.0,0.264,0.264,0.264,1,1
15.2,19.1,81.0,0.0,0.062,0.062,0.062,0,0
9.7,10.1,91.0,0.0,0.271,0.271,0.271,0,0
14.6,17.1,100.0,0.0,0.128,0.128,0.128,1,0
14.2,15.0,95.0,0.0,0.194,0.194,0.194,0,0
8.3,8.2,74.0,0.0,0.379,0.379,0.379,0,1
16.5,21.4,87.0,0.0,0.198,0.197,0.195,0,0
7.7,9.2,88.0,0.0,0.1,0.1,0.1,1,1
14.8,15.7,75.0,0.0,0.088,0.088,0.087,1,0
9.5,10.3,84.0,0.0,0.277,0.277,0.277,1,1
13.1,12.7,82.0,0.0,0.225,0.225,0.225,1,0
16.8,19.5,81.0,0.0,0.082,0.082,0.082,0,1
17.0,22.2,76.0,0.0,0.068,0.068,0.068,0,0
19.7,21.2,44.0,0.0,0.095,0.095,0.094,1,1
19.2,13.9,40.0,0.0,0.35,0.349,0.35,0,1
12.6,14.4,91.0,0.0,0.08,0.08,0.08,1,1
16.0,16.3,83.0,0.0,0.067,0.067,0.068,0,0
13.4,13.2,76.0,0.0,0.091,0.091,0.091,1,1
8.4,9.6,77.0,0.0,0.108,0.108,0.108,1,0
15.7,18.0,94.0,0.0,0.136,0.136,0.136,0,1
15.7,19.6,80.0,0.0,0.052,0.052,0.052,1,1
9.1,9.7,93.0,0.0,0.271,0.271,0.271,0,1
15.9,21.6,78.0,0.0,0.057,0.057,0.057,1,0
13.1,16.6,99.0,0.0,0.063,0.063,0.063,1,0
14.3,11.8,81.0,0.0,0.344,0.345,0.345,1,0
17.8,22.9,71.0,0.0,0.092,0.092,0.092,1,0
13.6,13.0,84.0,0.0,0.334,0.335,0.335,0,0
9.5,9.4,83.0,0.0,0.361,0.361,0.361,0,0
19.2,21.3,73.0,0.0,0.099,0.099,0.099,0,1
10.4,11.2,75.0,0.0,0.083,0.083,0.083,1,1
9.3,9.4,83.0,0.0,0.346,0.346,0.346,0,1
9.4,10.1,86.0,0.0,0.346,0.346,0.346,0,1
19.3,14.2,40.0,0.0,0.381,0.378,0.378,1,1
15.2,17.7,98.0,0.0,0.14,0.14,0.14,0,0
9.3,9.0,73.0,0.0,0.302,0.302,0.302,0,0
19.2,23.0,73.0,0.0,0.091,0.091,0.091,0,1
14.1,11.9,84.0,0.0,0.25,0.25,0.25,1,0
14.0,16.5,100.0,0.0,0.135,0.135,0.135,1,0
13.0,13.3,61.0,0.0,0.407,0.407,0.407,0,1
12.3,16.3,100.0,0.0,0.062,0.063,0.063,0,1
9.8,10.9,83.0,0.0,0.323,0.323,0.324,0,1
9.8,11.0,87.0,0.0,0.312,0.312,0.312,1,1
15.9,12.9,82.0,0.0,0.24,0.24,0.239,0,1
12.4,11.8,99.0,0.0,0.355,0.355,0.356,0,0
12.2,12.6,98.0,0.0,0.321,0.321,0.321,1,1
11.3,11.6,93.0,0.0,0.345,0.345,0.345,0,0
15.5,19.8,84.0,0.0,0.073,0.073,0.073,0,0
15.9,15.4,80.0,0.0,0.331,0.331,0.331,1,0
18.3,13.2,60.0,0.0,0.356,0.356,0.355,1,1
15.5,12.5,77.0,0.0,0.361,0.361,0.36,0,0
13.9,15.9,74.0,0.0,0.071,0.071,0.071,1,0
14.9,14.6,98.0,0.0,0.424,0.424,0.424,1,1
6.0,7.8,94.0,0.0,0.24,0.24,0.24,1,1
11.7,11.9,91.0,0.0,0.335,0.335,0.335,0,1
9.1,8.6,52.0,0.0,0.404,0.404,0.404,1,0
15.2,18.2,90.0,0.0,0.054,0.054,0.054,0,0
15.7,18.2,91.0,0.0,0.126,0.126,0.126,0,0
16.0,12.9,66.0,0.0,0.284,0.284,0.284,1,1
13.0,12.1,86.0,0.0,0.331,0.332,0.332,0,1
6.5,8.7,80.0,0.0,0.277,0.277,0.277,1,0
15.0,14.4,94.0,0.0,0.162,0.162,0.162,0,1
12.0,11.5,92.0,0.0,0.339,0.338,0.338,1,1
7.0,9.1,93.0,0.0,0.251,0.251,0.251,1,0
16.4,17.3,91.0,0.0,0.109,0.109,0.109,0,0
12.3,12.8,85.0,0.0,0.109,0.109,0.108,1,1
19.7,26.1,65.0,0.0,0.094,0.094,0.094,0,0
15.3,16.5,81.0,0.0,0.238,0.237,0.237,0,1
16.1,13.9,73.0,0.0,0.241,0.241,0.241,1,0
14.3,13.8,59.0,0.0,0.084,0.084,0.083,0,0
11.2,12.6,94.0,0.0,0.099,0.099,0.099,1,0
11.1,12.9,96.0,0.0,0.062,0.062,0.062,0,1
10.3,11.6,94.0,0.0,0.113,0.113,0.113,1,0
8.9,10.7,78.0,0.0,0.083,0.083,0.083,1,0
21.5,18.1,42.0,0.0,0.102,0.101,0.101,1,0
14.2,20.4,78.0,0.0,0.058,0.058,0.058,1,0
18.6,17.9,82.0,0.0,0.27,0.268,0.267,0,0
15.6,14.6,94.0,0.0,0.423,0.424,0.424,1,0
23.2,21.0,64.0,0.0,0.161,0.159,0.158,0,1
8.9,9.4,89.0,0.0,0.279,0.279,0.279,1,0
15.0,11.3,72.0,0.0,0.371,0.371,0.372,0,0
14.0,16.5,100.0,0.0,0.118,0.118,0.118,0,0
10.8,11.7,78.0,0.0,0.069,0.069,0.069,1,0
19.9,32.5,69.0,0.0,0.056,0.056,0.057,1,1
11.8,14.4,98.0,0.0,0.057,0.056,0.056,1,0
17.4,17.2,81.0,0.0,0.245,0.244,0.243,0,0
11.6,11.7,94.0,0.0,0.312,0.312,0.312,0,0
15.4,17.5,100.0,0.0,0.194,0.194,0.193,0,0
14.1,20.1,90.0,0.0,0.063,0.062,0.062,0,0
14.9,15.3,80.0,0.0,0.225,0.225,0.225,1,0
16.3,18.5,94.0,0.0,0.128,0.127,0.127,0,0
16.7,22.7,72.0,0.0,0.059,0.059,0.059,0,0
6.0,7.5,78.0,0.0,0.31,0.31,0.31,0,0
14.3,14.8,95.0,0.0,0.43,0.43,0.43,0,1
13.1,9.6,75.0,0.0,0.371,0.371,0.37,1,0
11.2,11.4,96.0,0.0,0.349,0.349,0.35,1,0
18.6,26.1,72.0,0.0,0.077,0.077,0.077,1,1
15.6,14.6,94.0,0.0,0.423,0.424,0.424,0,0
14.8,17.1,100.0,0.0,0.128,0.128,0.128,1,0
12.1,14.0,93.0,0.0,0.052,0.052,0.052,1,1
12.7,16.3,99.0,0.0,0.062,0.062,0.062,0,1
16.0,19.2,85.0,0.0,0.087,0.087,0.087,0,0
16.9,21.2,84.0,0.0,0.129,0.129,0.129,1,1
19.1,30.3,68.0,0.0,0.063,0.063,0.062,1,1
18.9,12.5,48.0,0.0,0.377,0.376,0.375,0,1
17.5,22.5,84.0,0.0,0.113,0.113,0.113,1,0
11.3,12.3,82.0,0.0,0.091,0.091,0.09,1,1
15.8,15.1,89.0,0.0,0.172,0.172,0.172,1,0
11.4,11.5,83.0,0.0,0.312,0.312,0.312,0,0
16.7,20.0,89.0,0.0,0.136,0.136,0.136,0,1
16.2,15.2,81.0,0.0,0.324,0.325,0.326,0,0
7.4,8.4,87.0,0.0,0.343,0.343,0.343,0,0
16.3,16.5,87.0,0.0,0.09,0.09,0.09,0,0
11.3,11.9,82.0,0.0,0.091,0.091,0.091,0,0
11.0,10.5,90.0,0.0,0.278,0.278,0.278,1,1
15.5,18.0,95.0,0.0,0.054,0.054,0.054,0,1
16.2,19.4,94.0,0.0,0.141,0.14,0.14,1,1
8.3,10.0,99.0,0.0,0.306,0.306,0.306,1,1
13.8,12.6,89.0,0.0,0.345,0.345,0.345,1,0
8.5,8.6,74.0,0.0,0.302,0.303,0.302,0,1
18.3,17.2,73.0,0.0,0.271,0.271,0.27,0,1
12.6,16.3,100.0,0.0,0.063,0.063,0.063,0,1
9.1,8.6,66.0,0.0,0.256,0.255,0.255,1,1
14.8,13.9,88.0,0.0,0.113,0.113,0.112,0,1
18.2,14.2,62.0,0.0,0.365,0.366,0.366,1,1
15.2,14.9,94.0,1.8,0.422,0.424,0.424,0,1
22.4,15.6,67.0,0.0,0.339,0.338,0.338,1,0
10.8,13.1,97.0,0.0,0.062,0.062,0.062,1,1
15.5,14.5,82.0,0.0,0.218,0.219,0.219,1,1
17.1,18.0,71.0,0.0,0.07,0.07,0.07,0,1
13.0,16.7,99.0,0.0,0.063,0.063,0.063,0,1
9.3,9.7,90.0,0.0,0.279,0.279,0.279,1,0
19.8,17.8,65.0,0.0,0.232,0.23,0.23,1,1
15.9,15.4,80.0,0.0,0.331,0.331,0.331,1,1
9.4,9.2,68.0,0.0,0.255,0.255,0.255,0,1
16.7,13.7,68.0,0.0,0.23,0.23,0.23,0,0
14.9,15.6,92.0,0.0,0.098,0.098,0.098,0,0
8.0,10.7,95.0,0.0,0.425,0.425,0.425,1,1
15.7,19.7,94.0,0.0,0.053,0.053,0.053,1,0
10.5,9.8,75.0,0.0,0.395,0.395,0.396,1,0
15.2,17.8,91.0,0.0,0.089,0.089,0.089,1,0
15.4,17.1,100.0,0.0,0.14,0.14,0.14,0,0
18.3,19.1,76.0,0.0,0.085,0.085,0.085,0,1
12.6,12.4,87.0,0.0,0.226,0.226,0.226,0,1
9.7,11.7,94.0,0.0,0.079,0.079,0.079,1,1
15.9,16.4,92.0,0.0,0.09,0.09,0.09,1,1
16.3,16.5,79.0,0.0,0.227,0.226,0.226,0,0
14.2,13.4,77.0,0.0,0.22,0.22,0.221,0,0
15.2,15.4,79.0,0.0,0.429,0.428,0.428,0,1
10.6,13.9,92.0,0.0,0.057,0.057,0.057,0,0
8.6,10.0,92.0,0.0,0.09,0.09,0.09,1,1
5.0,7.2,74.0,0.0,0.416,0.415,0.415,1,0
9.7,9.8,92.0,0.0,0.341,0.341,0.342,0,0
11.8,13.8,95.0,0.0,0.066,0.066,0.065,0,0
13.1,11.0,79.0,0.0,0.356,0.356,0.356,0,1
14.6,16.5,95.0,0.0,0.073,0.073,0.073,0,1
11.4,12.8,98.0,0.0,0.12,0.12,0.12,1,1
8.8,10.6,80.0,0.0,0.083,0.083,0.083,0,1
15.0,16.7,98.0,0.0,0.127,0.126,0.127,0,1
11.7,12.9,87.0,0.0,0.118,0.118,0.119,1,0
12.8,11.7,78.0,0.0,0.321,0.321,0.321,0,0
17.5,18.1,88.0,0.0,0.109,0.109,0.109,0,0
8.6,8.6,80.0,0.0,0.372,0.372,0.372,0,0
9.5,9.5,83.0,0.0,0.361,0.361,0.361,1,0
12.4,10.6,60.0,0.0,0.423,0.422,0.422,1,0
16.6,23.6,71.0,0.0,0.071,0.072,0.072,0,1
15.2,17.3,100.0,0.0,0.14,0.14,0.14,0,0
15.6,15.7,91.0,0.0,0.186,0.186,0.186,1,1
16.7,19.7,87.0,0.0,0.112,0.111,0.111,1,1
11.9,12.2,87.0,0.0,0.119,0.119,0.118,1,0
18.9,27.4,76.0,0.0,0.053,0.053,0.053,1,1
15.2,15.4,79.0,0.0,0.429,0.428,0.428,1,0
8.1,9.0,87.0,0.0,0.362,0.362,0.361,1,0
16.9,24.1,69.0,0.0,0.07,0.07,0.07,1,1
17.2,22.2,83.0,0.0,0.11,0.11,0.11,0,0
19.1,19.5,59.0,0.0,0.082,0.082,0.082,0,1
11.7,11.9,91.0,0.0,0.335,0.335,0.335,1,1
17.2,23.0,85.0,0.0,0.092,0.094,0.095,0,1
9.6,10.8,77.0,0.0,0.094,0.094,0.094,0,1
13.0,13.3,61.0,0.0,0.407,0.407,0.407,1,0
14.9,15.8,93.0,0.0,0.09,0.09,0.09,1,1
12.0,11.5,92.0,0.0,0.339,0.338,0.338,1,0
12.6,12.4,87.0,0.0,0.226,0.226,0.226,1,1
16.3,15.7,78.0,0.0,0.09,0.09,0.09,0,0
20.5,19.0,57.0,0.0,0.234,0.232,0.23,0,0
11.0,12.6,90.0,0.0,0.428,0.428,0.428,1,0
14.3,15.1,92.0,0.0,0.092,0.092,0.092,0,1
11.6,11.6,96.0,0.0,0.229,0.229,0.228,0,0
14.6,14.6,67.0,0.0,0.097,0.096,0.096,1,1
5.6,7.5,87.0,0.0,0.395,0.395,0.395,0,1
8.6,9.6,71.0,0.0,0.409,0.409,0.405,0,1
17.6,16.8,58.0,0.0,0.32,0.319,0.317,0,0
15.5,14.6,92.0,0.0,0.172,0.172,0.171,1,1
15.9,11.7,53.0,0.0,0.359,0.36,0.361,0,0
15.8,19.1,87.0,0.0,0.302,0.302,0.3,1,0
11.1,13.3,93.0,0.0,0.062,0.062,0.062,1,1
14.3,16.9,100.0,0.0,0.112,0.112,0.112,1,0
19.7,28.0,70.0,0.0,0.056,0.056,0.056,1,1
13.9,18.1,95.0,0.0,0.063,0.063,0.062,0,0
11.8,11.5,78.0,0.0,0.102,0.102,0.102,1,1
12.3,11.9,86.0,0.0,0.225,0.226,0.226,1,0
14.2,13.3,91.0,0.0,0.337,0.337,0.337,0,0
10.9,11.7,78.0,0.0,0.069,0.069,0.069,1,0
15.5,15.5,70.0,0.0,0.061,0.061,0.061,0,1
15.5,16.9,96.0,2.6,0.108,0.109,0.114,1,1
14.1,16.9,95.0,0.0,0.072,0.072,0.072,1,0
15.0,13.6,89.0,0.0,0.333,0.333,0.333,1,1
9.4,9.4,77.0,0.0,0.285,0.285,0.285,1,1
8.7,9.8,97.0,0.0,0.335,0.335,0.335,0,0
10.3,9.7,77.0,0.0,0.351,0.352,0.351,0,1
9.0,10.0,98.0,0.0,0.229,0.229,0.228,0,1
16.5,18.1,83.0,0.0,0.306,0.305,0.305,1,1
